project,bug_id,split,method,num_test_classes,num_trigger_classes,first_trigger_rank,normalized_first_trigger_rank,detected_at_1pct,detected_at_2pct,detected_at_5pct,detected_at_10pct,detected_at_20pct,detected_at_50pct,detected_at_100pct,reciprocal_rank,apfd,candidate_trigger_in_top200,reranker_input_tokens,reranker_output_tokens,reranker_cost_usd,reranker_wall_ms,patch_truncated,missing_test_source_count,qualified_id,experiment_commit,run_id,available
Cli,28,evaluation,Random,23,1,11.581,0.5035217391304347,0.05,0.05,0.099,0.136,0.233,0.537,1.0,0.17186679871350566,0.5182173913043479,true,,,0.0,,false,0,Cli-28,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,28,evaluation,BM25,23,1,2,0.08695652173913043,false,false,true,true,true,true,true,0.5,0.9347826086956522,true,,,0.0,,false,0,Cli-28,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,28,evaluation,Embedding,23,1,3,0.13043478260869565,false,false,false,true,true,true,true,0.3333333333333333,0.8913043478260869,true,12077.351082251082,0.0,0.0002548321078354978,289.839878998464,false,0,Cli-28,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,28,evaluation,Jev,23,1,4,0.17391304347826086,false,false,false,false,true,true,true,0.25,0.8478260869565217,true,44323.0,552.0,0.00196395213,823.1108420295641,false,0,Cli-28,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,28,evaluation,GPT-Nano,23,1,1,0.043478260869565216,true,true,true,true,true,true,true,1.0,0.9782608695652174,true,35870.0,437.0,0.00814486375,4572.444198012818,false,0,Cli-28,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,29,evaluation,Random,23,1,11.764,0.5114782608695639,0.04,0.04,0.078,0.12,0.205,0.557,1.0,0.15898550550569673,0.5102608695652169,true,,,0.0,,false,0,Cli-29,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,29,evaluation,BM25,23,1,1,0.043478260869565216,true,true,true,true,true,true,true,1.0,0.9782608695652174,true,,,0.0,,false,0,Cli-29,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,29,evaluation,Embedding,23,1,1,0.043478260869565216,true,true,true,true,true,true,true,1.0,0.9782608695652174,true,13004.27965367965,0.0,0.00027439030069264066,183.34185181274302,false,0,Cli-29,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,29,evaluation,Jev,23,1,1,0.043478260869565216,true,true,true,true,true,true,true,1.0,0.9782608695652174,true,45984.0,552.0,0.0020375510399999993,1444.4908739533275,false,0,Cli-29,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,29,evaluation,GPT-Nano,23,1,1,0.043478260869565216,true,true,true,true,true,true,true,1.0,0.9782608695652174,true,37459.0,437.0,0.008480142750000001,3661.4383700070903,false,0,Cli-29,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,32,evaluation,Random,23,1,12.091,0.525695652173913,0.048,0.048,0.083,0.143,0.217,0.519,1.0,0.16529420646302267,0.4960434782608697,true,,,0.0,,false,0,Cli-32,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,32,evaluation,BM25,23,1,1,0.043478260869565216,true,true,true,true,true,true,true,1.0,0.9782608695652174,true,,,0.0,,false,0,Cli-32,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,32,evaluation,Embedding,23,1,1,0.043478260869565216,true,true,true,true,true,true,true,1.0,0.9782608695652174,true,16162.5,0.0,0.00016484375,272.890507010743,false,0,Cli-32,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,32,evaluation,Jev,23,1,2,0.08695652173913043,false,false,true,true,true,true,true,0.5,0.9347826086956522,true,44555.0,552.0,0.00197423205,874.2399530601688,false,0,Cli-32,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,32,evaluation,GPT-Nano,23,1,1,0.043478260869565216,true,true,true,true,true,true,true,1.0,0.9782608695652174,true,36136.0,435.0,0.008198352249999999,2839.914501993917,false,0,Cli-32,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,34,evaluation,Random,23,2,8.037,0.34943478260869487,0.081,0.081,0.168,0.255,0.404,0.777,1.0,0.2461292431038172,0.6723043478260851,true,,,0.0,,false,0,Cli-34,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,34,evaluation,BM25,23,2,7,0.30434782608695654,false,false,false,false,false,true,true,0.14285714285714285,0.717391304347826,true,,,0.0,,false,0,Cli-34,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,34,evaluation,Embedding,23,2,1,0.043478260869565216,true,true,true,true,true,true,true,1.0,0.9782608695652174,true,15798.5,0.0,0.00016482265000000002,154.26073800439812,false,0,Cli-34,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,34,evaluation,Jev,23,2,1,0.043478260869565216,true,true,true,true,true,true,true,1.0,0.9782608695652174,true,46558.0,552.0,0.0020629849800000003,1037.6059919362888,false,0,Cli-34,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,34,evaluation,GPT-Nano,23,2,1,0.043478260869565216,true,true,true,true,true,true,true,1.0,0.9782608695652174,true,37724.0,437.0,0.00853605775,3765.111319022253,false,0,Cli-34,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,35,evaluation,Random,24,1,12.494,0.5205833333333337,0.038,0.038,0.088,0.129,0.201,0.51,1.0,0.15625929401695623,0.5002500000000006,true,,,0.0,,false,0,Cli-35,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,35,evaluation,BM25,24,1,8,0.3333333333333333,false,false,false,false,false,true,true,0.125,0.6875000000000001,true,,,0.0,,false,0,Cli-35,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,35,evaluation,Embedding,24,1,7,0.2916666666666667,false,false,false,false,false,true,true,0.14285714285714285,0.7291666666666666,true,15076.833333333332,0.0,0.00031458693333333336,248.77809775352944,false,0,Cli-35,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,35,evaluation,Jev,24,1,1,0.041666666666666664,true,true,true,true,true,true,true,1.0,0.9791666666666667,true,47823.0,576.0,0.00211903713,753.5192440263927,false,0,Cli-35,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,35,evaluation,GPT-Nano,24,1,1,0.041666666666666664,true,true,true,true,true,true,true,1.0,0.9791666666666667,true,38855.0,456.0,0.008799755,3562.737716943957,false,0,Cli-35,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,37,evaluation,Random,26,1,13.23,0.5088461538461541,0.033,0.033,0.081,0.117,0.242,0.543,1.0,0.14851327793641125,0.5103846153846158,true,,,0.0,,false,0,Cli-37,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,37,evaluation,BM25,26,1,9,0.34615384615384615,false,false,false,false,false,true,true,0.1111111111111111,0.6730769230769231,true,,,0.0,,false,0,Cli-37,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,37,evaluation,Embedding,26,1,1,0.038461538461538464,true,true,true,true,true,true,true,1.0,0.9807692307692308,true,11148.333333333334,0.0,0.0002142036833333333,85.4479410401028,false,0,Cli-37,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,37,evaluation,Jev,26,1,1,0.038461538461538464,true,true,true,true,true,true,true,1.0,0.9807692307692308,true,53680.0,624.0,0.0023785608,1720.8777599735186,false,0,Cli-37,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,37,evaluation,GPT-Nano,26,1,1,0.038461538461538464,true,true,true,true,true,true,true,1.0,0.9807692307692308,true,43767.0,494.0,0.009886299500000001,4727.645882056095,false,0,Cli-37,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,38,evaluation,Random,26,1,13.589,0.5226538461538469,0.03,0.03,0.075,0.105,0.222,0.506,1.0,0.14100881989430394,0.49657692307692314,true,,,0.0,,false,0,Cli-38,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,38,evaluation,BM25,26,1,7,0.2692307692307692,false,false,false,false,false,true,true,0.14285714285714285,0.7500000000000001,true,,,0.0,,false,0,Cli-38,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,38,evaluation,Embedding,26,1,1,0.038461538461538464,true,true,true,true,true,true,true,1.0,0.9807692307692308,true,11475.333333333332,0.0,0.00022110338333333334,200.9628095288968,false,0,Cli-38,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,38,evaluation,Jev,26,1,1,0.038461538461538464,true,true,true,true,true,true,true,1.0,0.9807692307692308,true,52996.0,624.0,0.0023482527600000008,1883.2940449938178,false,0,Cli-38,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,38,evaluation,GPT-Nano,26,1,4,0.15384615384615385,false,false,false,false,true,true,true,0.25,0.8653846153846154,true,43031.0,494.0,0.009731003500000002,3090.884239994921,false,0,Cli-38,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,40,evaluation,Random,28,1,15.11,0.5396428571428571,0.028,0.028,0.062,0.09,0.196,0.48,1.0,0.12891057913455045,0.47821428571428565,true,,,0.0,,false,0,Cli-40,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,40,evaluation,BM25,28,1,1,0.03571428571428571,true,true,true,true,true,true,true,1.0,0.9821428571428572,true,,,0.0,,false,0,Cli-40,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,40,evaluation,Embedding,28,1,1,0.03571428571428571,true,true,true,true,true,true,true,1.0,0.9821428571428572,true,29704.5,0.0,0.0001526163,201.68593166939294,false,0,Cli-40,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,40,evaluation,Jev,28,1,1,0.03571428571428571,true,true,true,true,true,true,true,1.0,0.9821428571428572,true,54809.0,672.0,0.00242858679,1919.7516029817052,false,0,Cli-40,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
Cli,40,evaluation,GPT-Nano,28,1,1,0.03571428571428571,true,true,true,true,true,true,true,1.0,0.9821428571428572,true,44274.0,532.0,0.010043389,3580.2569029619917,false,0,Cli-40,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,5,evaluation,Random,236,1,117.785,0.49908898305084737,0.011,0.015,0.06,0.107,0.197,0.512,1.0,0.02406799956445871,0.5030296610169492,true,,,0.0,,false,0,JacksonDatabind-5,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,5,evaluation,BM25,236,1,15,0.0635593220338983,false,false,false,true,true,true,true,0.06666666666666667,0.9385593220338982,true,,,0.0,,false,0,JacksonDatabind-5,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,5,evaluation,Embedding,236,1,2,0.00847457627118644,true,true,true,true,true,true,true,0.5,0.9936440677966102,true,150490.9727830941,0.0,0.0011637071999999998,1487.2551045336877,false,0,JacksonDatabind-5,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,5,evaluation,Jev,236,1,1,0.00423728813559322,true,true,true,true,true,true,true,1.0,0.9978813559322034,true,398436.0,4800.0,0.017654699159999995,47554.49211091036,false,0,JacksonDatabind-5,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,5,evaluation,GPT-Nano,236,1,2,0.00847457627118644,true,true,true,true,true,true,true,0.5,0.9936440677966102,true,304171.0,3800.0,0.06919133100000001,89736.1800109502,false,0,JacksonDatabind-5,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,15,evaluation,Random,256,1,128.923,0.50360546875,0.019,0.029,0.058,0.106,0.187,0.493,1.0,0.028736756289351153,0.49834765625,true,,,0.0,,false,0,JacksonDatabind-15,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,15,evaluation,BM25,256,1,48,0.1875,false,false,false,false,true,true,true,0.020833333333333332,0.814453125,true,,,0.0,,false,0,JacksonDatabind-15,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,15,evaluation,Embedding,256,1,7,0.02734375,false,false,true,true,true,true,true,0.14285714285714285,0.974609375,true,90588.99559808108,0.0,0.0013598886700000002,1478.9844600345532,false,0,JacksonDatabind-15,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,15,evaluation,Jev,256,1,1,0.00390625,true,true,true,true,true,true,true,1.0,0.998046875,true,761284.0,4800.0,0.03373249404000001,11957.282764895353,false,0,JacksonDatabind-15,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,15,evaluation,GPT-Nano,256,1,1,0.00390625,true,true,true,true,true,true,true,1.0,0.998046875,true,583126.0,3800.0,0.12805083599999986,41845.65040102461,false,0,JacksonDatabind-15,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,35,evaluation,Random,260,1,133.662,0.5140846153846153,0.009,0.019,0.041,0.089,0.172,0.487,1.0,0.021871741452757422,0.4878384615384614,true,,,0.0,,false,0,JacksonDatabind-35,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,35,evaluation,BM25,260,1,114,0.43846153846153846,false,false,false,false,false,true,true,0.008771929824561403,0.5634615384615385,true,,,0.0,,false,0,JacksonDatabind-35,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,35,evaluation,Embedding,260,1,7,0.026923076923076925,false,false,true,true,true,true,true,0.14285714285714285,0.975,true,91089.37356576552,0.0,0.0012844508949999998,1525.2154914189305,false,0,JacksonDatabind-35,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,35,evaluation,Jev,260,1,3,0.011538461538461539,true,true,true,true,true,true,true,0.3333333333333333,0.9903846153846154,true,458533.0,4800.0,0.020317597229999994,11584.949237992987,false,0,JacksonDatabind-35,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,35,evaluation,GPT-Nano,260,1,1,0.0038461538461538464,true,true,true,true,true,true,true,1.0,0.9980769230769231,true,353340.0,3800.0,0.07956598999999995,83059.7072331002,false,0,JacksonDatabind-35,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,38,evaluation,Random,295,1,148.087,0.5019898305084742,0.011,0.025,0.046,0.107,0.219,0.509,1.0,0.021542124079149558,0.49970508474576325,true,,,0.0,,false,0,JacksonDatabind-38,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,38,evaluation,BM25,295,1,93,0.3152542372881356,false,false,false,false,false,true,true,0.010752688172043012,0.6864406779661016,true,,,0.0,,false,0,JacksonDatabind-38,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,38,evaluation,Embedding,295,1,7,0.023728813559322035,false,false,true,true,true,true,true,0.14285714285714285,0.9779661016949153,true,57703.99538371366,0.0,0.0006286896216666667,1898.0878116599342,false,0,JacksonDatabind-38,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,38,evaluation,Jev,295,1,5,0.01694915254237288,false,true,true,true,true,true,true,0.2,0.9847457627118644,true,604652.0,4800.0,0.026792130119999997,81414.54451688332,false,0,JacksonDatabind-38,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,38,evaluation,GPT-Nano,295,1,2,0.006779661016949152,true,true,true,true,true,true,true,0.5,0.9949152542372881,true,480219.0,3800.0,0.10633745900000002,30615.95674691489,false,0,JacksonDatabind-38,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,42,evaluation,Random,282,1,142.212,0.5042978723404251,0.006,0.016,0.047,0.087,0.19,0.495,1.0,0.019625055515114915,0.497475177304964,true,,,0.0,,false,0,JacksonDatabind-42,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,42,evaluation,BM25,282,1,19,0.0673758865248227,false,false,false,true,true,true,true,0.05263157894736842,0.9343971631205673,true,,,0.0,,false,0,JacksonDatabind-42,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,42,evaluation,Embedding,282,1,7,0.024822695035460994,false,false,true,true,true,true,true,0.14285714285714285,0.9769503546099291,true,74059.63768220466,0.0,0.00092534472,1672.5814286888635,false,0,JacksonDatabind-42,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,42,evaluation,Jev,282,1,1,0.0035460992907801418,true,true,true,true,true,true,true,1.0,0.99822695035461,true,417417.0,4800.0,0.018495747270000005,13018.190771108493,false,0,JacksonDatabind-42,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,42,evaluation,GPT-Nano,282,1,1,0.0035460992907801418,true,true,true,true,true,true,true,1.0,0.99822695035461,true,318068.0,3800.0,0.072123598,69877.03489215346,false,0,JacksonDatabind-42,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,44,evaluation,Random,298,1,151.226,0.5074697986577186,0.013,0.022,0.048,0.097,0.193,0.503,1.0,0.023839333556401197,0.4942080536912751,true,,,0.0,,false,0,JacksonDatabind-44,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,44,evaluation,BM25,298,1,52,0.174496644295302,false,false,false,false,true,true,true,0.019230769230769232,0.8271812080536913,true,,,0.0,,false,0,JacksonDatabind-44,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,44,evaluation,Embedding,298,1,5,0.016778523489932886,false,true,true,true,true,true,true,0.2,0.9848993288590604,true,63779.717907973034,0.0,0.00089250046,1836.548443050439,false,0,JacksonDatabind-44,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,44,evaluation,Jev,298,1,20,0.06711409395973154,false,false,false,true,true,true,true,0.05,0.9345637583892618,true,519396.0,4800.0,0.023014436760000003,10749.670068151318,false,0,JacksonDatabind-44,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,44,evaluation,GPT-Nano,298,1,4,0.013422818791946308,false,true,true,true,true,true,true,0.25,0.988255033557047,true,409718.0,3800.0,0.0914617480000001,27638.376654067542,false,0,JacksonDatabind-44,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,47,evaluation,Random,302,2,102.698,0.3400596026490076,0.017,0.033,0.09,0.172,0.342,0.747,1.0,0.030121272114302468,0.6615960264900672,true,,,0.0,,false,0,JacksonDatabind-47,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,47,evaluation,BM25,302,2,63,0.20860927152317882,false,false,false,false,false,true,true,0.015873015873015872,0.7930463576158939,true,,,0.0,,false,0,JacksonDatabind-47,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,47,evaluation,Embedding,302,2,10,0.033112582781456956,false,false,true,true,true,true,true,0.1,0.9685430463576159,true,62010.11213596726,0.0,0.0008314025966666667,1839.7128409138531,false,0,JacksonDatabind-47,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,47,evaluation,Jev,302,2,1,0.0033112582781456954,true,true,true,true,true,true,true,1.0,0.9983443708609271,true,457873.0,4800.0,0.02028835263,10897.96473714523,false,0,JacksonDatabind-47,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,47,evaluation,GPT-Nano,302,2,1,0.0033112582781456954,true,true,true,true,true,true,true,1.0,0.9983443708609271,true,352041.0,3800.0,0.07929190099999996,29170.89374200441,false,0,JacksonDatabind-47,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,49,evaluation,Random,283,1,142.394,0.5031590106007066,0.022,0.033,0.06,0.107,0.191,0.499,1.0,0.025790654250312323,0.4986077738515898,true,,,0.0,,false,0,JacksonDatabind-49,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,49,evaluation,BM25,283,1,85,0.3003533568904594,false,false,false,false,false,true,true,0.011764705882352941,0.7014134275618374,true,,,0.0,,false,0,JacksonDatabind-49,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,49,evaluation,Embedding,283,1,11,0.038869257950530034,false,false,true,true,true,true,true,0.09090909090909091,0.9628975265017667,true,73608.4876239296,0.0,0.0009500384016666666,1776.0565982647677,false,0,JacksonDatabind-49,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,49,evaluation,Jev,283,1,8,0.028268551236749116,false,false,true,true,true,true,true,0.125,0.9734982332155477,true,418184.0,4800.0,0.018529733040000006,12021.120244986378,false,0,JacksonDatabind-49,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,49,evaluation,GPT-Nano,283,1,6,0.02120141342756184,false,true,true,true,true,true,true,0.16666666666666666,0.980565371024735,true,321760.0,3800.0,0.07290261000000002,62341.36307792505,false,0,JacksonDatabind-49,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,51,evaluation,Random,313,1,161.069,0.5145974440894571,0.014,0.023,0.04,0.093,0.191,0.489,1.0,0.020944542423337674,0.4869999999999997,true,,,0.0,,false,0,JacksonDatabind-51,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,51,evaluation,BM25,313,1,17,0.054313099041533544,false,false,false,true,true,true,true,0.058823529411764705,0.9472843450479232,true,,,0.0,,false,0,JacksonDatabind-51,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,51,evaluation,Embedding,313,1,1,0.003194888178913738,true,true,true,true,true,true,true,1.0,0.998402555910543,true,74625.85210900592,0.0,0.0010233791883333333,2409.121148100894,false,0,JacksonDatabind-51,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,51,evaluation,Jev,313,1,25,0.07987220447284345,false,false,false,true,true,true,true,0.04,0.9217252396166133,true,432207.0,4800.0,0.019151092170000005,60944.99801995698,false,0,JacksonDatabind-51,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,51,evaluation,GPT-Nano,313,1,50,0.1597444089456869,false,false,false,false,true,true,true,0.02,0.84185303514377,true,332221.0,3800.0,0.07510988099999998,63435.1760999416,false,0,JacksonDatabind-51,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,62,evaluation,Random,305,1,153.283,0.5025672131147546,0.014,0.016,0.044,0.094,0.191,0.531,1.0,0.0178482971869916,0.4990721311475412,true,,,0.0,,false,0,JacksonDatabind-62,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,62,evaluation,BM25,305,1,131,0.42950819672131146,false,false,false,false,false,true,true,0.007633587786259542,0.5721311475409836,true,,,0.0,,false,0,JacksonDatabind-62,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,62,evaluation,Embedding,305,1,2,0.006557377049180328,true,true,true,true,true,true,true,0.5,0.9950819672131147,true,60662.08080479843,0.0,0.0007407893499999998,2012.46933936903,false,0,JacksonDatabind-62,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,62,evaluation,Jev,305,1,1,0.003278688524590164,true,true,true,true,true,true,true,1.0,0.9983606557377049,true,462023.0,4800.0,0.02047223912999999,48117.2658521682,false,0,JacksonDatabind-62,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,62,evaluation,GPT-Nano,305,1,1,0.003278688524590164,true,true,true,true,true,true,true,1.0,0.9983606557377049,true,350906.0,3796.0,0.079047141,67875.64142310293,false,0,JacksonDatabind-62,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,66,evaluation,Random,322,1,163.883,0.5089534161490685,0.02,0.028,0.065,0.111,0.195,0.477,1.0,0.023894276590348543,0.4925993788819869,true,,,0.0,,false,0,JacksonDatabind-66,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,66,evaluation,BM25,322,1,13,0.040372670807453416,false,false,true,true,true,true,true,0.07692307692307693,0.9611801242236024,true,,,0.0,,false,0,JacksonDatabind-66,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
JacksonDatabind,66,evaluation,Embedding,322,1,5,0.015527950310559006,false,true,true,true,true,true,true,0.2,0.9860248447204969,true,68482.89572233704,0.0,0.00098213748,2244.8225128620834,false,0,JacksonDatabind-66,edc70bacd23f2fc5f511ef4d97a33376e7b20bf8,eval-v1-20260923T035853+0000,true
